name,enabled,n_phases,n_conds,base_freq,terminal1,terminal2,length,units,line_code,geometry
oh_b23872,true,1,1,60,b23871.3,b23872.3,59.131198,m,oh-1x_4cu_4cun,
oh_b61292,true,1,1,60,b60404.2,b61292.2,30.479999,m,oh-1x_4cu_4cun,
oh_b59923,true,1,1,60,b18917.3,b59923.3,21.335999,m,oh-1x_4cu_4cun,
oh_b51854,true,3,3,60,b51853.1.2.3,b51854.1.2.3,49.377598,m,oh-3x_4cu_4cun,
oh_b38623a,false,1,1,60,b38623.3,b38623a.3,31.394399,m,oh-1x_4cu_4cun,
oh_b62774,true,1,1,60,b19011.1,b62774.1,17.678399,m,oh-1x_4cu_4cun,
oh_g35572,true,3,3,60,b4556.1.2.3,g35572.1.2.3,22.250399,m,oh-3x_2cu_4cun,
oh_b29179,true,2,2,60,b29178.1.3,b29179.1.3,99.059997,m,oh-2x_4cu_4cun,
oh_b23613,true,3,3,60,b4748.1.2.3,b23613.1.2.3,28.041599,m,oh-3x_4cu_4cun,
oh_b55843,true,1,1,60,b55830.3,b55843.3,56.387998,m,oh-1x_4cu_4cun,
oh_6036529673,true,1,1,60,6035229658.1,6036529673.1,54.863998,m,oh-1x_2aaac_2aaacn,
oh_b42555,true,1,1,60,b42554.2,b42555.2,59.435998,m,oh-1x_4cu_4cun,
oh_b26168,true,1,1,60,b24506.3,b26168.3,80.467197,m,oh-1x_4cu_4cun,
oh_b10931,true,1,1,60,b10927.3,b10931.3,295.35119,m,oh-1x_4cu_4cun,
ug_5988528387,true,1,1,60,5992128369.3,5988528387.3,121.92,m,ug-1c1/0alurd_15,
oh_b54183,true,1,1,60,b54182.1,b54183.1,55.778398,m,oh-1x_4cu_4cun,
oh_6022929614,true,1,1,60,b56628.1,6022929614.1,32.003999,m,oh-1x_2aaac_2aaacn,
oh_b4598,true,3,3,60,b4599.1.2.3,b4598.1.2.3,37.185599,m,oh-3x_2cu_4cun,
oh_6033328785,true,1,1,60,b48180.3,6033328785.3,181.96559,m,oh-1x_2aaac_2aaacn,
oh_b36181,true,1,1,60,b36180.3,b36181.3,66.141598,m,oh-1x_4cu_4cun,
oh_b18921,true,3,3,60,b18920.1.2.3,b18921.1.2.3,45.719999,m,oh-3x_1/0aaac_4cun,
oh_b16719,true,1,1,60,b16718.3,b16719.3,61.569598,m,oh-1x_4cu_4cun,
oh_b61012,true,1,1,60,b61011.3,b61012.3,61.569598,m,oh-1x_4cu_4cun,
oh_b13220,true,1,1,60,b38699.3,b13220.3,52.120798,m,oh-1x_4cu_4cun,
oh_6009029653,true,1,1,60,b56698.1,6009029653.1,91.43999700000001,m,oh-1x_2aaac_2aaacn,
oh_5929328198,true,1,1,60,5931028193.3,5929328198.3,115.824,m,oh-1x_2aaac_2aaacn,
oh_b5173,true,3,3,60,b5177.1.2.3,b5173.1.2.3,161.54399,m,oh-3x_477aac_4/0aaacn,
oh_g40998,true,1,1,60,b61013.3,g40998.3,24.993599,m,oh-1x_4cu_4cun,
oh_61616,true,1,1,60,b61615.3,61616.3,45.719999,m,oh-1x_4cu_4cun,
oh_b4864,true,2,2,60,b4863.1.3,b4864.1.3,14.0208,m,oh-2x_477aac_4/0aaacn,
oh_g35498,true,1,1,60,g35497.3,g35498.3,42.062399,m,oh-1x_4cu_4cun,
oh_b66579,true,1,1,60,b15845.3,b66579.3,13.1064,m,oh-1x_4cu_4cun,
oh_b55825,true,1,1,60,b55824.3,b55825.3,58.521598,m,oh-1x_4cu_4cun,
oh_b59252,true,1,1,60,b28624.3,b59252.3,44.195999,m,oh-1x_4cu_4cun,
oh_b4996,true,3,3,60,b4997.1.2.3,b4996.1.2.3,37.185599,m,oh-3x_477aac_4/0aaacn,
oh_b18911,true,3,3,60,b18910.1.2.3,b18911.1.2.3,47.243998,m,oh-3x_1/0aaac_4cun,
oh_b60928,true,1,1,60,b60926.3,b60928.3,117.0432,m,oh-1x_4cu_4cun,
oh_b56673,true,1,1,60,b56672.2,b56673.2,47.243998,m,oh-1x_4cu_4cun,
oh_b4561,true,3,3,60,b17215.1.2.3,b4561.1.2.3,155.7528,m,oh-3x_2cu_4cun,
oh_b55237,true,1,1,60,b24504.3,b55237.3,43.281599,m,oh-1x_4cu_4cun,
oh_b55239,true,1,1,60,b55238.3,b55239.3,64.617598,m,oh-1x_4cu_4cun,
oh_g41938,true,1,1,60,b392.2,g41938.2,110.0328,m,oh-1x_4cu_4cun,
oh_b35145,true,2,2,60,b9951.2.3,b35145.2.3,28.041599,m,oh-2x_4cu_4cun,
oh_b61913,true,2,2,60,b29179.1.3,b61913.1.3,47.853598,m,oh-2x_4cu_4cun,
oh_b4833,true,3,3,60,b4832.1.2.3,b4833.1.2.3,40.233599,m,oh-3x_477aac_1/0aaacn,
oh_5862928822,true,1,1,60,b23872.3,5862928822.3,32.918399,m,oh-1x_4cu_4cun,
oh_g37451,true,1,1,60,b26171.3,g37451.3,38.404799,m,oh-1x_4cu_4cun,
oh_b41865,true,2,2,60,b41864.1.2,b41865.1.2,64.312798,m,oh-2x_4cu_4cun,
oh_b32783,true,1,1,60,b29964.2,b32783.2,37.795199,m,oh-1x_4cu_4cun,
oh_b33052,true,2,2,60,b33451.1.3,b33052.1.3,77.72399799999999,m,oh-2x_4cu_4cun,
oh_b60873,true,1,1,60,b60872.3,b60873.3,45.719999,m,oh-1x_4cu_4cun,
oh_b44723,true,1,1,60,b44725.1,b44723.1,122.8344,m,oh-1x_4cu_4cun,
oh_b39624,true,1,1,60,b15834.3,b39624.3,46.939198,m,oh-1x_4cu_4cun,
oh_b4885,true,3,3,60,b4888.1.2.3,b4885.1.2.3,80.467197,m,oh-3x_477aac_4/0aaacn,
oh_b788,true,1,1,60,b39683.1,b788.1,39.014399,m,oh-1x_4cu_4cun,
oh_5912527743,true,1,1,60,b49346.1,5912527743.1,158.49599,m,oh-1x_2aaac_2aaacn,
oh_b24266,true,1,1,60,b24264.3,b24266.3,127.1016,m,oh-1x_4cu_4cun,
oh_b18904,true,3,3,60,b18902.1.2.3,b18904.1.2.3,73.15199800000001,m,oh-3x_1/0aaac_1/0aaacn,
oh_b15842,true,1,1,60,b15836.3,b15842.3,531.26638,m,oh-1x_4cu_4cun,
oh_5847028098,true,1,1,60,b49990.3,5847028098.3,152.7048,m,oh-1x_2aaac_2aaacn,
oh_b4766,true,3,3,60,b4769.1.2.3,b4766.1.2.3,44.805598,m,oh-3x_477aac_4/0aaacn,
oh_b61305,true,1,1,60,b4904.1,b61305.1,25.603199,m,oh-1x_4cu_4cun,
oh_b4972,true,3,3,60,b4974.1.2.3,b4972.1.2.3,74.37119800000001,m,oh-3x_477aac_4/0aaacn,
oh_b18878,true,3,3,60,b18876.1.2.3,b18878.1.2.3,92.96399700000001,m,oh-3x_1/0aaac_1/0aaacn,
oh_b18880,true,3,3,60,b18879.1.2.3,b18880.1.2.3,45.110399,m,oh-3x_1/0aaac_1/0aaacn,
oh_b43439,true,2,2,60,b43438.1.2,b43439.1.2,68.275198,m,oh-2x_4cu_4cun,
oh_g43792,true,1,1,60,g43791.2,g43792.2,35.051999,m,oh-1x_2aaac_2aaacn,
oh_b18933,true,3,3,60,b18931.1.2.3,b18933.1.2.3,89.915997,m,oh-3x_4cu_4cun,
oh_5892428298,true,3,3,60,b23208.1.2.3,5892428298.1.2.3,24.383999,m,oh-3x_1/0aaac_1/0aaacn,
oh_g37601a,true,1,1,60,g37601.2,g37601a.2,68.579998,m,oh-1x_2aaac_2aaacn,
oh_b18846,true,3,3,60,b18845.1.2.3,b18846.1.2.3,42.671999,m,oh-3x_1/0aaac_1/0aaacn,
oh_b4650,true,1,1,60,b19052.3,b4650.3,40.538399,m,oh-1x_4cu_4cun,
oh_b60848,true,1,1,60,b40196.2,b60848.2,74.06639800000001,m,oh-1x_4cu_4cun,
oh_b19052,true,3,3,60,b19050.1.2.3,b19052.1.2.3,81.381597,m,oh-3x_4cu_4cun,
oh_b4755,true,1,1,60,b4754.3,b4755.3,12.4968,m,oh-1x_477aac_477aacn,
oh_b52585,true,1,1,60,b52584.2,b52585.2,100.8888,m,oh-1x_4cu_4cun,
oh_b22803,true,1,1,60,b15828.3,b22803.3,422.45279,m,oh-1x_4cu_4cun,
oh_b31291,true,1,1,60,b38508.2,b31291.2,71.018398,m,oh-1x_4cu_4cun,
oh_b4617,true,3,3,60,b4616.1.2.3,b4617.1.2.3,39.319199,m,oh-3x_1/0cu_1cun,
oh_b60425,true,1,1,60,b60424.2,b60425.2,61.569598,m,oh-1x_4cu_4cun,
oh_b60433,true,1,1,60,b40195.1,b60433.1,19.811999,m,oh-1x_4cu_4cun,
oh_b4825,true,3,3,60,b4824.1.2.3,b4825.1.2.3,41.452799,m,oh-3x_477aac_1/0aaacn,
oh_b2648,true,1,1,60,b2632.3,b2648.3,334.06079,m,oh-1x_477aac_4/0aaacn,
oh_b22564,true,1,1,60,b22569.1,b22564.1,69.799198,m,oh-1x_477aac_4/0aaacn,
oh_b4794,true,1,1,60,b13095.2,b4794.2,34.747199,m,oh-1x_4cu_4cun,
oh_b61607,true,1,1,60,61616.3,b61607.3,12.192,m,oh-1x_4cu_4cun,
oh_b23877,true,1,1,60,b23875.3,b23877.3,138.3792,m,oh-1x_4cu_4cun,
oh_b56479,true,1,1,60,b46970.1,b56479.1,60.655198,m,oh-1x_4cu_4cun,
oh_6063329279,true,1,1,60,b19013.2,6063329279.2,24.383999,m,oh-1x_2aaac_2aaacn,
oh_b43436,true,2,2,60,g44631.1.2,b43436.1.2,30.479999,m,oh-2x_4cu_4cun,
oh_b52452,true,1,1,60,b51144.1,b52452.1,312.11519,m,oh-1x_4cu_4cun,
oh_b66284,true,1,1,60,b66283.3,b66284.3,21.945599,m,oh-1x_4cu_4cun,
oh_5996729809,true,1,1,60,b56679.2,5996729809.2,22.859999,m,oh-1x_2aaac_2aaacn,
oh_b13752,true,1,1,60,b16630.3,b13752.3,93.87839700000001,m,oh-1x_4cu_4cun,
oh_b19011,true,2,2,60,b19009reg.1.2,b19011.1.2,92.35439700000001,m,oh-2x_4cu_4cun,
ug_6036929652,true,1,1,60,6035229658.1,6036929652.1,56.692798,m,ug-1c1/0alurd_15,
ug_6038829112,true,1,1,60,6039329105.3,6038829112.3,26.212799,m,ug-1c1/0alurd_15,
oh_5834128538,true,3,3,60,b37083.1.2.3,5834128538.1.2.3,25.603199,m,oh-3x_4cu_4cun,
oh_b10932,true,1,1,60,b10931.3,b10932.3,75.28559799999999,m,oh-1x_4cu_4cun,
oh_5989528892,true,1,1,60,5987528938.2,5989528892.2,158.19119,m,oh-1x_4cu_4cun,
oh_b58809,true,1,1,60,b58808.3,b58809.3,62.179198,m,oh-1x_4cu_4cun,
oh_b4606,true,3,3,60,b4602.1.2.3,b4606.1.2.3,104.5464,m,oh-3x_2cu_4cun,
oh_6024428774,true,1,1,60,6023028772.3,6024428774.3,44.195999,m,oh-1x_2aaac_2aaacn,
oh_5939428169,true,1,1,60,b60943.3,5939428169.3,91.43999700000001,m,oh-1x_2aaac_2aaacn,
oh_b5201,true,3,3,60,b5206.1.2.3,b5201.1.2.3,207.26399,m,oh-3v_477aac_477aacn,
oh_b4821,true,3,3,60,b4819.1.2.3,b4821.1.2.3,80.467197,m,oh-3x_477aac_1/0aaacn,
oh_b63684,true,1,1,60,b18925.3,b63684.3,16.154399,m,oh-1x_4cu_4cun,
oh_b18826,true,1,1,60,b26552.3,b18826.3,32.003999,m,oh-1x_4cu_4cun,
oh_g35778,true,1,1,60,g35776.3,g35778.3,126.492,m,oh-1x_4cu_4cun,
oh_b60089,true,1,1,60,b14324.1,b60089.1,29.565599,m,oh-1x_4cu_4cun,
oh_b41884,true,1,1,60,b41882.2,b41884.2,91.13519700000001,m,oh-1x_4cu_4cun,
oh_b5177,true,3,3,60,b5179.1.2.3,b5177.1.2.3,81.686397,m,oh-3x_477aac_4/0aaacn,
oh_b51850,true,3,3,60,b4996.1.2.3,b51850.1.2.3,35.661599,m,oh-3x_4cu_4cun,
oh_b4725,true,3,3,60,b13648.1.2.3,b4725.1.2.3,50.291998,m,oh-3x_477aac_1/0aaacn,
oh_b4865,true,2,2,60,b4864.1.3,b4865.1.3,38.099999,m,oh-2x_477aac_4/0aaacn,
oh_g35500,true,1,1,60,g35498.3,g35500.3,57.607198,m,oh-1x_4cu_4cun,
oh_b41546,true,3,3,60,b390.1.2.3,b41546.1.2.3,46.634399,m,oh-3x_4cu_4cun,
oh_b19003,true,1,1,60,b19002.3,b19003.3,30.479999,m,oh-1x_4cu_4cun,
oh_b55829,true,1,1,60,b55827.3,b55829.3,118.2624,m,oh-1x_4cu_4cun,
oh_g42730,true,1,1,60,g42728.1,g42730.1,93.87839700000001,m,oh-1x_4cu_4cun,
oh_b62635,true,1,1,60,b62634.1,b62635.1,50.901598,m,oh-1x_2aaac_2aaacn,
oh_5704827040,true,1,1,60,5705227015.3,5704827040.3,80.771997,m,oh-1x_2aaac_2aaacn,
oh_b18526,true,1,1,60,b5213.3,b18526.3,35.051999,m,oh-1x_4cu_4cun,
oh_b23416,true,1,1,60,b23406.1,b23416.1,834.23757,m,oh-1x_4cu_4cun,
oh_b28785,true,1,1,60,b59252.3,b28785.3,41.452799,m,oh-1x_4cu_4cun,
oh_b4799,true,1,1,60,b4798.1,b4799.1,35.661599,m,oh-1x_4cu_4cun,
oh_b35248,true,1,1,60,b18779.1,b35248.1,100.8888,m,oh-1x_4cu_4cun,
oh_b36166,true,3,3,60,b4982.1.2.3,b36166.1.2.3,259.99439,m,oh-3x_477aac_4/0aaacn,
oh_b52168,true,1,1,60,b52167.1,b52168.1,45.719999,m,oh-1x_4cu_4cun,
oh_5863228358,true,3,3,60,5862128364.1.2.3,5863228358.1.2.3,13.716,m,oh-3x_2aaac_2aaacn,
oh_b60964,true,1,1,60,b60963.2,b60964.2,53.644798,m,oh-1x_4cu_4cun,
oh_b4932,true,3,3,60,b4934.1.2.3,b4932.1.2.3,61.264798,m,oh-3x_477aac_4/0aaacn,
oh_g33471,true,1,1,60,g33468.2,g33471.2,155.448,m,oh-1x_4cu_4cun,
oh_5927628217,true,1,1,60,5927328209.3,5927628217.3,27.431999,m,oh-1x_2aaac_2aaacn,
oh_b24367,true,1,1,60,b41467.3,b24367.3,45.719999,m,oh-1x_4cu_4cun,
oh_b16709,true,1,1,60,b46252.3,b16709.3,158.49599,m,oh-1x_2al_2aln,
oh_b4716,true,3,3,60,b4725.1.2.3,b4716.1.2.3,53.339998,m,oh-3x_477aac_1/0aaacn,
oh_b56700,true,1,1,60,b46978.1,b56700.1,45.415199,m,oh-1x_4cu_4cun,
oh_6002628548,true,1,1,60,g43860.3,6002628548.3,32.918399,m,oh-1x_2aaac_2aaacn,
oh_b12330,true,1,1,60,b12329.1,b12330.1,37.795199,m,oh-1x_4cu_4cun,
oh_b8595,true,3,3,60,b19183.1.2.3,b8595.1.2.3,261.21359,m,oh-3x_477aac_4/0aaacn,
oh_b61696,true,1,1,60,b29190.3,b61696.3,15.849599,m,oh-1x_4cu_4cun,
oh_b18905,true,3,3,60,b18904.1.2.3,b18905.1.2.3,28.955999,m,oh-3x_1/0aaac_1/0aaacn,
oh_b18909,true,3,3,60,b18907.1.2.3,b18909.1.2.3,89.915997,m,oh-3x_1/0aaac_4cun,
oh_b63377,true,1,1,60,b63376.3,b63377.3,30.479999,m,oh-1x_4cu_4cun,
oh_b47683,true,3,3,60,b40571.1.2.3,b47683.1.2.3,71.323198,m,oh-3x_4cu_4cun,
oh_b4556,true,3,3,60,b4557.1.2.3,b4556.1.2.3,35.661599,m,oh-3x_2cu_4cun,
oh_b29963,true,1,1,60,b29518.2,b29963.2,35.356799,m,oh-1x_4cu_4cun,
oh_g40871,true,1,1,60,b788.1,g40871.1,85.343997,m,oh-1x_4cu_4cun,
oh_g41556,true,1,1,60,g40133.1,g41556.1,50.596798,m,oh-1x_4cu_4cun,
oh_b46973,true,1,1,60,b46972.1,b46973.1,46.939198,m,oh-1x_4cu_4cun,
oh_b19172,true,1,1,60,b4781.2,b19172.2,28.041599,m,oh-1x_4cu_4cun,
oh_b52165,true,1,1,60,b52162.1,b52165.1,141.1224,m,oh-1x_4cu_4cun,
oh_b40571,true,3,3,60,b40524.1.2.3,b40571.1.2.3,42.671999,m,oh-3x_4cu_4cun,
oh_g36748,true,1,1,60,g36737.1,g36748.1,669.64558,m,oh-1x_2cu_4cun,
oh_b54170,true,1,1,60,b54169.3,b54170.3,28.651199,m,oh-1x_4cu_4cun,
oh_g38451,true,1,1,60,g38450.3,g38451.3,14.0208,m,oh-1x_4cu_4cun,
oh_b14646,true,1,1,60,b18852.2,b14646.2,30.479999,m,oh-1x_4cu_4cun,
oh_b60867,true,1,1,60,b36183.3,b60867.3,183.48959,m,oh-1x_4cu_4cun,
oh_b60870,true,1,1,60,b60868.3,b60870.3,105.7656,m,oh-1x_4cu_4cun,
oh_b17983,true,1,1,60,b11802.3,b17983.3,166.11599,m,oh-1x_4cu_4cun,
oh_b56945,true,1,1,60,b56944.1,b56945.1,82.295997,m,oh-1x_4cu_4cun,
oh_b4880,true,3,3,60,b4881.1.2.3,b4880.1.2.3,31.394399,m,oh-3x_477aac_4/0aaacn,
oh_b13630,true,3,3,60,b5201.1.2.3,b13630.1.2.3,42.671999,m,oh-3v_477aac_4/0aaacn,
oh_b61687,true,1,1,60,b60407.2,b61687.2,24.383999,m,oh-1x_4cu_4cun,
oh_b24257,true,1,1,60,b24245.3,b24257.3,829.36077,m,oh-1x_4cu_4cun,
oh_b56626,true,1,1,60,b56627.1,b56626.1,44.500799,m,oh-1x_4cu_4cun,
oh_5980529571,true,1,1,60,b52572.2,5980529571.2,53.339998,m,oh-1x_2aaac_2aaacn,
oh_b63368,true,1,1,60,b18837.3,b63368.3,11.5824,m,oh-1x_2/0cu_2/0cun,
oh_b18957,true,3,3,60,b18955.1.2.3,b18957.1.2.3,92.35439700000001,m,oh-3x_4cu_4cun,
oh_b29538,true,1,1,60,b16709.3,b29538.3,45.415199,m,oh-1x_2al_2aln,
oh_b66479,true,1,1,60,b56615.1,b66479.1,44.195999,m,oh-1x_4cu_4cun,
oh_b61610,true,1,1,60,b61609.3,b61610.3,46.329599,m,oh-1x_4cu_4cun,
oh_b19034,true,3,3,60,b4808.1.2.3,b19034.1.2.3,36.880799,m,oh-3x_4cu_4cun,
oh_6072429165,true,1,1,60,b37529.3,6072429165.3,6.0959998,m,oh-1x_2aaac_2aaacn,
oh_b43437,true,2,2,60,b43436.1.2,b43437.1.2,73.15199800000001,m,oh-2x_4cu_4cun,
oh_b56685,true,1,1,60,b56684.2,b56685.2,45.719999,m,oh-1x_4/0aaac_4/0aaacn,
oh_b41084,true,2,2,60,b19042.2.3,b41084.2.3,28.346399,m,oh-2x_4cu_4cun,
oh_5890628219,true,3,3,60,5892428298.1.2.3,5890628219.1.2.3,259.07999,m,oh-3x_1/0aaac_1/0aaacn,
oh_b59433,true,1,1,60,b16630.3,b59433.3,61.874398,m,oh-1x_4cu_4cun,
oh_b14325,true,2,2,60,b40194.1.2,b14325.1.2,42.671999,m,oh-2x_4cu_4cun,
oh_b4632,true,3,3,60,b4631.1.2.3,b4632.1.2.3,52.425598,m,oh-3x_4cu_4cun,
oh_b38338,true,1,1,60,b38337.1,b38338.1,44.195999,m,oh-1x_4cu_4cun,
oh_g35127,true,1,1,60,b23866.3,g35127.3,21.335999,m,oh-1x_2al_2aln,
oh_b17577,true,2,2,60,b17575.2.3,b17577.2.3,166.11599,m,oh-2x_4cu_4cun,
oh_b61159,true,3,3,60,b18821.1.2.3,b61159.1.2.3,24.383999,m,oh-3x_4cu_4cun,
oh_b13557,true,1,1,60,6081129642.1,b13557.1,84.734397,m,oh-1x_4cu_4cun,
oh_b18978,true,1,1,60,b18977.3,b18978.3,47.243998,m,oh-1x_4cu_4cun,
oh_b4609,true,3,3,60,b4608.1.2.3,b4609.1.2.3,57.911998,m,oh-3x_4cu_4cun,
oh_b43091,true,1,1,60,b43090.3,b43091.3,36.880799,m,oh-1x_4cu_4cun,
oh_b5206,true,3,3,60,b5207.1.2.3,b5206.1.2.3,41.147999,m,oh-3v_477aac_477aacn,
oh_b4823,true,3,3,60,b4821.1.2.3,b4823.1.2.3,80.162397,m,oh-3x_477aac_1/0aaacn,
oh_b40188,true,1,1,60,b31458.3,b40188.3,56.083198,m,oh-1x_4cu_4cun,
oh_b18967,true,3,3,60,b18966.1.2.3,b18967.1.2.3,43.586399,m,oh-3x_4cu_4cun,
oh_b4791,true,1,1,60,b4794.2,b4791.2,79.857597,m,oh-1x_4cu_4cun,
oh_b41870,true,2,2,60,b41869.1.2,b41870.1.2,58.826398,m,oh-2x_4cu_4cun,
oh_b19023,true,2,2,60,b19021.1.2,b19023.1.2,92.35439700000001,m,oh-2x_4cu_4cun,
oh_b56476,true,1,1,60,b56475.1,b56476.1,45.719999,m,oh-1x_4cu_4cun,
oh_b18917,true,3,3,60,b18916.1.2.3,b18917.1.2.3,45.719999,m,oh-3x_1/0aaac_4cun,
oh_b60936,true,1,1,60,b60934.3,b60936.3,91.74479700000001,m,oh-1x_4cu_4cun,
oh_b56682,true,1,1,60,b56679.2,b56682.2,61.569598,m,oh-1x_4cu_4cun,
oh_b45836,true,1,1,60,b45835.2,b45836.2,64.922398,m,oh-1x_4cu_4cun,
oh_b5921,true,3,3,60,b4561.1.2.3,b5921.1.2.3,104.8512,m,oh-3x_2cu_4cun,
oh_b23868,true,1,1,60,b23866.3,b23868.3,75.59039799999999,m,oh-1x_4cu_4cun,
oh_b19007,true,2,2,60,b19006.1.2,b19007.1.2,44.805599,m,oh-2x_4cu_4cun,
oh_b48177,true,1,1,60,b48187.3,b48177.3,44.500799,m,oh-1x_4cu_4cun,
oh_b62636,true,1,1,60,b62635.1,b62636.1,56.387998,m,oh-1x_4cu_4cun,
oh_5705227015,true,1,1,60,b24264.3,5705227015.3,41.147999,m,oh-1x_2aaac_2aaacn,
oh_b18949,true,3,3,60,b18948.1.2.3,b18949.1.2.3,48.767998,m,oh-3x_4cu_4cun,
oh_b61235,true,1,1,60,b4931.3,b61235.3,22.250399,m,oh-1x_477aac_4/0aaacn,
oh_b58749,true,1,1,60,b39821.3,b58749.3,43.891199,m,oh-1x_4cu_4cun,
oh_b4987,true,3,3,60,b4988.1.2.3,b4987.1.2.3,36.880799,m,oh-3x_477aac_4/0aaacn,
oh_b42552,true,1,1,60,b42551.2,b42552.2,60.959998,m,oh-1x_4cu_4cun,
oh_5938428177,true,1,1,60,5938028173.3,5938428177.3,18.287999,m,oh-1x_2aaac_2aaacn,
oh_b60924,true,1,1,60,b60868.3,b60924.3,20.421599,m,oh-1x_4cu_4cun,
oh_b4538,true,3,3,60,b4541.1.2.3,b4538.1.2.3,113.0808,m,oh-3x_2cu_4cun,
oh_b39821,true,1,1,60,b39820.3,b39821.3,64.312798,m,oh-1x_4cu_4cun,
oh_b4896,true,3,3,60,b4900.1.2.3,b4896.1.2.3,102.7176,m,oh-3x_477aac_4/0aaacn,
oh_b41863,true,2,2,60,b41861.1.2,b41863.1.2,133.1976,m,oh-2x_4cu_4cun,
oh_6015529757,true,1,1,60,b56700.1,6015529757.1,85.343997,m,oh-1x_2aaac_2aaacn,
oh_b41879,true,1,1,60,b41878.2,b41879.2,38.099999,m,oh-1x_4cu_4cun,
oh_b62271,true,1,1,60,b62270.2,b62271.2,36.271199,m,oh-1x_4cu_4cun,
oh_b16717,true,1,1,60,b23862.3,b16717.3,49.072798,m,oh-1x_2al_2aln,
oh_b4720,true,2,2,60,b53093.2.3,b4720.2.3,41.757599,m,oh-2x_4cu_4cun,
oh_b23205,true,3,3,60,b18810.1.2.3,b23205.1.2.3,93.26879700000001,m,oh-3x_4cu_4cun,
oh_b4583,true,3,3,60,b4586.1.2.3,b4583.1.2.3,124.3584,m,oh-3x_2cu_4cun,
oh_b41467,true,1,1,60,b24366.3,b41467.3,45.719999,m,oh-1x_4cu_4cun,
oh_b31906,true,1,1,60,b19004.3,b31906.3,60.350398,m,oh-1x_4cu_4cun,
oh_b4812,true,3,3,60,b4811.1.2.3,b4812.1.2.3,38.709599,m,oh-3x_477aac_1/0aaacn,
oh_g42532,true,1,1,60,g42530.3,g42532.3,98.755197,m,oh-1x_4cu_4cun,
oh_b44433,true,1,1,60,b26920.3,b44433.3,52.120798,m,oh-1x_4cu_4cun,
oh_g44011,true,1,1,60,g44010.1,g44011.1,21.335999,m,oh-1x_2aaac_2aaacn,
oh_b18944,true,3,3,60,b18941.1.2.3,b18944.1.2.3,141.1224,m,oh-3x_4cu_4cun,
oh_5906427768,true,1,1,60,g36931.1,5906427768.1,126.492,m,oh-1x_2aaac_2aaacn,
oh_b4968,true,3,3,60,b4970.1.2.3,b4968.1.2.3,75.89519799999999,m,oh-3x_477aac_4/0aaacn,
oh_b18997,true,1,1,60,b18995.3,b18997.3,88.087197,m,oh-1x_4cu_4cun,
oh_b47983,true,3,3,60,b23208.1.2.3,b47983.1.2.3,138.0744,m,oh-3x_4cu_4cun,
oh_b15848,true,1,1,60,b66579.3,b15848.3,246.27839,m,oh-1x_4cu_4cun,
oh_b19175,true,3,3,60,b4633.1.2.3,b19175.1.2.3,261.82319,m,oh-3x_4cu_4cun,
oh_b52166,true,1,1,60,b52165.1,b52166.1,49.987198,m,oh-1x_4cu_4cun,
ug_5998528541,true,1,1,60,g43863.3,5998528541.3,123.444,m,ug-1c1/0alurd_15,
oh_b4904,true,3,3,60,b4909.1.2.3,b4904.1.2.3,161.84879,m,oh-3x_477aac_4/0aaacn,
oh_b4910,true,3,3,60,b4931.1.2.3,b4910.1.2.3,67.360798,m,oh-3x_477aac_4/0aaacn,
oh_b18868,true,3,3,60,b18866.1.2.3,b18868.1.2.3,80.467197,m,oh-3x_1/0aaac_1/0aaacn,
oh_b61780,true,1,1,60,b61781.2,b61780.2,40.843199,m,oh-1x_4cu_4cun,
oh_b24365,true,2,2,60,b24364.2.3,b24365.2.3,99.669597,m,oh-2x_4cu_4cun,
oh_g43678,true,1,1,60,b43427.2,g43678.2,21.335999,m,oh-1x_4cu_4cun,
oh_b27841,true,1,1,60,b27838.3,b27841.3,273.71039,m,oh-1x_4cu_4cun,
oh_b18840,true,3,3,60,b18839.1.2.3,b18840.1.2.3,64.007998,m,oh-3x_1/0aaac_1/0aaacn,
oh_b9952,true,2,2,60,b35145.2.3,b9952.2.3,65.227198,m,oh-2x_4cu_4cun,
oh_b61689,true,1,1,60,b61687.2,b61689.2,95.09759699999999,m,oh-1x_4cu_4cun,
oh_b61693,true,1,1,60,b61692.3,b61693.3,47.548798,m,oh-1x_4cu_4cun,
oh_b19060,true,3,3,60,b19059.1.2.3,b19060.1.2.3,37.185599,m,oh-3x_4cu_4cun,
oh_5982129657,true,1,1,60,b43441.2,5982129657.2,21.335999,m,oh-1x_2aaac_2aaacn,
oh_b63369,true,1,1,60,b63368.3,b63369.3,41.147999,m,oh-1x_4cu_4cun,
oh_g36566,true,1,1,60,g36562.3,g36566.3,28.651199,m,oh-1x_2al_2aln,
oh_5907728254,true,1,1,60,b61013.3,5907728254.3,27.431999,m,oh-1x_2aaac_2aaacn,
oh_b29875,true,1,1,60,b24157.3,b29875.3,48.463198,m,oh-1x_4cu_4cun,
oh_b60407,true,1,1,60,b60409.2,b60407.2,123.444,m,oh-1x_4cu_4cun,
oh_b15834,true,1,1,60,b22803.3,b15834.3,36.880799,m,oh-1x_4cu_4cun,
oh_b46970,true,1,1,60,b46969.1,b46970.1,58.521598,m,oh-1x_4cu_4cun,
oh_b26279,true,1,1,60,b23880.3,b26279.3,171.29759,m,oh-1x_4cu_4cun,
oh_b11367,true,3,3,60,b11365.1.2.3,b11367.1.2.3,149.352,m,oh-3x_477aac_4/0aaacn,
